"fecha";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"19.12.2019 04:00";"24.6";"755.9";"758.2";"-0.5";"55";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.9";"";"";"";"";"";"";
"19.12.2019 03:00";"25.4";"755.9";"758.1";"-0.5";"50";"Wind blowing from the north-west";"5";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.1";"";"";"";"";"";"";
"19.12.2019 02:00";"25.8";"755.9";"758.2";"-0.5";"56";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.3";"";"";"";"";"";"";
"19.12.2019 01:00";"26.4";"756.4";"758.5";"0.8";"59";"Wind blowing from the north-west";"2";"";"";"50%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"17.6";"";"";"";"";"";"";
"19.12.2019 00:00";"27.6";"756.4";"758.6";"0.6";"38";"Wind blowing from the north-west";"2";"";"";"50%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"11.9";"";"";"";"";"";"";
"18.12.2019 23:00";"28.0";"756.4";"758.6";"0.8";"37";"Wind blowing from the north-west";"4";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"12.0";"";"";"";"";"";"";
"18.12.2019 22:00";"28.6";"755.6";"757.8";"0.1";"39";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"13.3";"";"";"";"";"";"";
"18.12.2019 21:00";"29.0";"755.8";"757.9";"0.3";"35";"Wind blowing from the north-west";"4";"";"";"no clouds";" ";"";"";"24.8";"32.3";"";"";"";"";"";"10.0";"12.0";"";"";"";"";"";"";
"18.12.2019 20:00";"29.6";"755.6";"757.8";"0.1";"35";"Wind blowing from the north-west";"3";"";"";"50%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"12.5";"";"";"";"";"";"";
"18.12.2019 19:00";"30.4";"755.5";"757.6";"-0.3";"35";"Wind blowing from the north-west";"3";"";"";"50%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"13.2";"";"";"";"";"";"";
"18.12.2019 18:00";"30.5";"755.5";"757.7";"-0.6";"37";"Wind blowing from the north-west";"3";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"14.0";"";"";"";"";"";"";
"18.12.2019 17:00";"31.5";"755.5";"757.7";"-1.2";"38";"Wind blowing from the north";"7";"";"";"60%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"15.4";"";"";"";"";"";"";
"18.12.2019 16:00";"32.0";"755.8";"758.0";"-1.6";"35";"Wind blowing from the north-west";"3";"";"";"40%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"14.6";"";"";"";"";"";"";
"18.12.2019 15:00";"31.7";"756.1";"758.3";"-1.9";"35";"Wind blowing from the north-west";"4";"";"";"60%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"14.6";"";"";"";"";"";"";
"18.12.2019 14:00";"31.4";"756.7";"758.9";"-1.8";"37";"Wind blowing from the west";"5";"";"";"60%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"15.1";"";"";"";"";"";"";
"18.12.2019 13:00";"31.0";"757.4";"759.6";"-1.4";"37";"Wind blowing from the north-west";"7";"";"";"40%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"14.7";"";"";"";"";"";"";
"18.12.2019 12:00";"30.2";"758.0";"760.3";"-0.8";"41";"Wind blowing from the west";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"15.5";"";"";"";"";"";"";
"18.12.2019 11:00";"29.4";"758.5";"760.7";"-0.3";"44";"Wind blowing from the north-west";"4";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"16.0";"";"";"";"";"";"";
"18.12.2019 10:00";"27.1";"758.8";"760.9";"0.3";"49";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"15.6";"";"";"";"";"";"";
"18.12.2019 09:00";"24.8";"758.8";"760.9";"0.9";"59";"Wind blowing from the north";"4";"";"";"10%  or less, but not 0";" ";"";"";"21.5";"24.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.";"10.0";"16.1";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"20.0";"";"";
"18.12.2019 08:00";"23.8";"758.8";"760.9";"1.2";"62";"Wind blowing from the north-west";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"16.0";"";"";"";"";"";"";
"18.12.2019 07:00";"23.0";"758.5";"760.7";"1.2";"67";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.5";"";"";"";"";"";"";
"18.12.2019 06:00";"22.7";"757.9";"760.1";"0.6";"67";"Wind blowing from the north";"5";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"16.2";"";"";"";"";"";"";
"18.12.2019 05:00";"22.7";"757.6";"759.8";"0.0";"69";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.7";"";"";"";"";"";"";
"18.12.2019 04:00";"22.7";"757.3";"759.4";"-0.6";"70";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.9";"";"";"";"";"";"";
"18.12.2019 03:00";"22.7";"757.3";"759.5";"-1.0";"72";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"17.3";"";"";"";"";"";"";
"18.12.2019 02:00";"22.4";"757.6";"759.7";"-0.9";"72";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"17.1";"";"";"";"";"";"";
"18.12.2019 01:00";"22.7";"757.9";"760.1";"-0.3";"69";"Wind blowing from the north-east";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.7";"";"";"";"";"";"";
"18.12.2019 00:00";"22.9";"758.3";"760.6";"0.4";"65";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"15.9";"";"";"";"";"";"";
"17.12.2019 23:00";"22.8";"758.5";"760.6";"0.6";"72";"Wind blowing from the north-east";"2";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"17.4";"";"";"";"";"";"";
"17.12.2019 22:00";"22.4";"758.2";"760.4";"0.8";"70";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.6";"";"";"";"";"";"";
"17.12.2019 21:00";"22.2";"757.9";"760.1";"0.3";"69";"Wind blowing from the north-east";"4";"";"";"no clouds";" ";"";"";"22.2";"28.6";"";"";"";"";"";"10.0";"16.2";"";"";"";"";"";"";
"17.12.2019 20:00";"22.8";"757.9";"760.0";"0.3";"67";"Wind blowing from the east";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.3";"";"";"";"";"";"";
"17.12.2019 19:00";"23.8";"757.4";"759.7";"-0.2";"63";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.2";"";"";"";"";"";"";
"17.12.2019 18:00";"24.5";"757.6";"759.7";"-0.1";"59";"Wind blowing from the east";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"15.9";"";"";"";"";"";"";
"17.12.2019 17:00";"26.2";"757.6";"759.7";"-0.4";"53";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"15.9";"";"";"";"";"";"";
"17.12.2019 16:00";"27.4";"757.6";"759.8";"-0.7";"45";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.4";"";"";"";"";"";"";
"17.12.2019 15:00";"27.8";"757.7";"760.0";"-0.6";"42";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"13.9";"";"";"";"";"";"";
"17.12.2019 14:00";"28.2";"758.0";"760.2";"-0.3";"37";"Wind blowing from the north";"4";"";"";"10%  or less, but not 0";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"12.3";"";"";"";"";"";"";
"17.12.2019 13:00";"27.6";"758.3";"760.5";"-0.2";"42";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"13.6";"";"";"";"";"";"";
"17.12.2019 12:00";"27.3";"758.3";"760.6";"-0.5";"47";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.9";"";"";"";"";"";"";
"17.12.2019 11:00";"26.8";"758.3";"760.5";"-0.2";"50";"Wind blowing from the north";"4";"";"";"10%  or less, but not 0";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"15.5";"";"";"";"";"";"";
"17.12.2019 10:00";"25.6";"758.5";"760.6";"0.8";"52";"Wind blowing from the east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.9";"";"";"";"";"";"";
"17.12.2019 09:00";"23.7";"758.8";"760.9";"1.4";"60";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"17.4";"24.9";"";"";"";"";"";"10.0";"15.5";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"16.0";"";"";
"17.12.2019 08:00";"21.4";"758.5";"760.6";"1.7";"68";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"15.2";"";"";"";"";"";"";
"17.12.2019 07:00";"18.9";"757.7";"759.9";"1.3";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"17.12.2019 06:00";"18.3";"757.4";"759.6";"0.9";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.3";"";"";"";"";"";"";
"17.12.2019 05:00";"18.7";"756.8";"759.1";"0.1";"87";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.4";"";"";"";"";"";"";
"17.12.2019 04:00";"19.9";"756.4";"758.6";"-0.4";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"17.0";"";"";"";"";"";"";
"17.12.2019 03:00";"21.2";"756.5";"758.8";"-0.2";"76";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"17.12.2019 02:00";"20.9";"756.7";"758.9";"-0.3";"77";"Wind blowing from the north-northeast";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.7";"";"";"";"";"";"";
"17.12.2019 01:00";"21.4";"756.8";"759.0";"0.3";"60";"Wind blowing from the north";"2";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.";"10.0";"13.3";"";"";"";"";"";"";
"17.12.2019 00:00";"21.0";"756.7";"758.9";"1.7";"62";"Wind blowing from the east";"2";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"10.0";"13.4";"";"";"";"";"";"";
"16.12.2019 23:00";"22.1";"757.0";"759.1";"2.1";"59";"Wind blowing from the south-southwest";"4";"";"";"100%.";"Lightning visible, no thunder heard. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"50%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"10.0";"13.6";"";"";"";"";"";"";
"16.12.2019 22:00";"24.8";"756.5";"758.7";"2.2";"55";"Wind blowing from the south-west";"5";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"15.1";"";"";"";"";"";"";
"16.12.2019 21:00";"24.9";"755.0";"757.2";"0.9";"57";"Wind blowing from the west";"2";"";"";"60%.";"State of sky on the whole unchanged. ";"Thunderstorm(s) with or without precipitation.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"23.3";"28.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"15.8";"";"";"";"";"";"";
"16.12.2019 20:00";"25.8";"754.9";"757.1";"0.6";"51";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus castellanus or floccus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"15.0";"";"";"";"";"";"";
